customer_id,age,income,employment_years,credit_score,loan_amount,debt_to_income_ratio,existing_loans_count,missed_payments_last_year,risk_score,default,risk_category
9675,39,1095383,14,749,475770.47763833945,0.4343416664658293,7,1,0.34399240723255975,0,Medium
9676,28,1356693,6,677,630327.7865125209,0.46460605790147136,7,1,0.39303011495691764,0,Medium
9677,54,325979,2,545,153331.98404912316,0.47037380950651164,3,3,0.5413169871826876,0,Medium
9678,22,767741,13,692,543638.0921419559,0.7081008987952394,2,5,0.49717028001878816,0,Medium
9679,47,316915,29,503,218024.10018887956,0.6879576548566005,1,1,0.4933521604085495,1,Medium
9680,30,621405,8,343,197652.00963050415,0.3180727699817416,7,2,0.632505828743823,1,High
9681,55,1836863,2,614,393079.0983425796,0.2139947825954247,4,5,0.4599824451770936,1,Medium
9682,43,661046,5,707,241468.3325832755,0.3652821930444712,2,1,0.3128526938469895,0,Medium
9683,28,1307921,19,505,394841.03563015803,0.3018844682745808,3,0,0.3754626510575136,1,Medium
9684,48,1646397,8,540,1260393.4730951649,0.7655465073704367,7,3,0.5856372598579256,1,Medium
9685,43,1270040,0,340,363410.4846599855,0.2861409756070561,6,2,0.6766863353811514,1,High
9686,24,833210,8,662,189009.25349719,0.2268446772088549,1,0,0.25707372447496,0,Low
9687,34,1445272,11,394,1054521.5325921578,0.7296353437914509,0,0,0.4866313402734417,0,Medium
9688,62,2312038,3,839,371163.0736207412,0.16053502304924971,7,4,0.29162548460984994,0,Low
9689,49,2450532,25,443,691506.4012739306,0.28218623599852216,4,1,0.40840497818871546,0,Medium
9690,21,695982,15,358,283527.64091604226,0.40737783580041187,6,5,0.7086914819652771,1,High
9691,24,1039378,4,808,536916.8615477978,0.5165751647117774,5,2,0.3398957570981997,0,Medium
9692,52,1994313,26,812,656868.9218894563,0.3293710274613144,2,3,0.23255863594921336,0,Low
9693,53,726375,28,321,324953.87865944655,0.44736379784470354,1,3,0.6047881133530876,0,High
9694,46,975581,16,503,233341.24938241026,0.23918183050142455,3,3,0.46837080371678597,1,Medium
9695,37,2295259,29,770,1152201.3900402393,0.5019918841578398,7,4,0.38283044107399217,0,Medium
9696,59,2415221,16,583,930999.5036570054,0.3854717657957617,3,2,0.3591340998665626,0,Medium
9697,43,1384258,5,671,961341.9613251954,0.6944817810879153,1,0,0.3283875080790549,0,Medium
9698,52,2357610,25,797,921858.2651528947,0.3910138933720567,6,5,0.3571860909621236,0,Medium
9699,35,2262089,28,631,928973.8823749725,0.4106707925174352,3,4,0.39731965358633525,0,Medium
9700,33,986592,14,326,507623.7749597167,0.5145224925396888,5,5,0.7249906020577213,1,High
9701,22,1344013,0,428,250280.76068262363,0.18621900285385903,7,5,0.7020287351162263,1,High
9702,39,2336567,12,679,490110.40495574556,0.20975662369439677,6,1,0.28071341996365456,0,Low
9703,44,355210,15,806,232011.24513481164,0.6531664230590682,4,0,0.3078177417546708,0,Medium
9704,44,2139618,1,394,623470.0189694996,0.29139314539768296,0,3,0.5028757272613547,0,Medium
9705,31,619117,28,476,358646.9559831793,0.5792878502499192,6,1,0.5482554516263386,0,Medium
9706,42,2011519,29,772,338335.2408551002,0.1681988789840415,3,2,0.20900585562364812,0,Low
9707,35,1374159,18,785,927959.4894271584,0.6752926622226092,3,2,0.3295761095600379,0,Medium
9708,30,973061,22,574,770430.4636872379,0.7917596776432699,0,5,0.5494136852519741,0,Medium
9709,61,569024,1,722,205749.78148414002,0.3615836616454491,4,4,0.45815317492649243,0,Medium
9710,47,1842445,20,830,836232.4860358143,0.4538710713404277,4,2,0.2517084489001202,0,Low
9711,29,389257,24,619,159555.81599555135,0.40989838588786165,4,3,0.4645522543204295,1,Medium
9712,48,1793637,11,357,1302057.4616339565,0.7259314240473165,5,4,0.6869299822986408,1,High
9713,21,1047750,11,572,112060.87159783395,0.10695382638781574,6,4,0.47043747523427315,0,Medium
9714,37,1683137,25,497,938216.793012015,0.5574215248146853,3,3,0.5054984853025973,1,Medium
9715,51,2417229,7,378,1345569.3553904276,0.556657790962473,7,2,0.5875060345561309,1,Medium
9716,64,1585176,11,340,582820.8765396012,0.36766950580856717,6,1,0.558719934754787,1,Medium
9717,30,635482,23,544,161116.00709186326,0.2535335494819102,3,4,0.4870385121474643,0,Medium
9718,57,1829429,10,322,489880.6137248992,0.267777876990525,7,1,0.555469324489014,1,Medium
9719,49,704655,1,535,465301.23173378216,0.6603248848497238,4,1,0.5414761795673474,1,Medium
9720,38,2270132,0,425,332057.128065915,0.14627216746247135,3,1,0.48176084180418266,0,Medium
9721,58,2409893,24,439,1192118.4043362876,0.49467690239205125,6,5,0.6037994007381505,1,High
9722,59,1647008,25,693,518459.0494810191,0.3147884220847859,2,1,0.2594040377436305,0,Low
9723,26,432321,27,426,123502.63967388173,0.2856734687278243,6,3,0.5889457498494609,1,Medium
9724,60,454042,3,413,206142.49879312987,0.4540163658717252,3,0,0.518589645122397,0,Medium
9725,32,2412717,8,824,1757671.7038927604,0.728503054395837,5,2,0.30827706796430454,0,Medium
9726,34,1924520,26,527,1025123.1820180069,0.5326643433261317,4,0,0.39594408405724174,0,Medium
9727,64,1918629,29,820,1250998.7540836981,0.6520274394287265,6,5,0.4117988560242735,0,Medium
9728,30,2005950,27,445,1044054.1389086633,0.5204786454840167,1,0,0.39944214468121886,1,Medium
9729,40,1025840,26,462,603605.3289372567,0.5884010459109186,7,4,0.6472594037949783,1,High
9730,35,530324,6,468,213553.707757059,0.40268535415530693,4,0,0.4738435913505419,0,Medium
9731,51,414794,27,837,310343.5384761804,0.7481871446457288,1,0,0.25917553905901586,0,Low
9732,27,619642,21,424,279679.9489520738,0.4513573143074127,3,3,0.573979289354989,0,Medium
9733,61,1155208,25,599,561710.9584616774,0.4862422684587342,3,1,0.3874707031223163,0,Medium
9734,30,2439682,28,549,1140492.4222382586,0.4674758522783947,5,0,0.3623301922917739,0,Medium
9735,30,510339,24,821,163988.41185336103,0.32133231411544294,1,0,0.18059316256334834,0,Low
9736,59,952524,9,404,249434.51174147514,0.26186690491943,6,5,0.6438048885163535,1,High
9737,48,940416,19,812,142646.50712958566,0.15168447488088851,4,4,0.299044930300853,0,Low
9738,50,1960383,13,805,1181566.9180201716,0.602722487401784,0,2,0.23790839825957757,0,Low
9739,57,2409589,0,601,728883.0444752014,0.30249268421925957,6,4,0.528283808012683,1,Medium
9740,23,2459298,4,529,915937.4407437213,0.37243857423692506,0,2,0.36038852212011224,0,Medium
9741,63,327618,12,363,243731.31737122548,0.743949713908349,4,2,0.6704294785259255,1,High
9742,35,1530415,5,531,759871.164175121,0.49651314458831164,3,2,0.4606098384414719,1,Medium
9743,41,309705,21,482,52016.39324695844,0.16795464473275679,1,3,0.4642157159595383,0,Medium
9744,57,519288,27,618,342589.0096905299,0.6597283389766948,6,3,0.5380962257174169,1,Medium
9745,32,1167344,16,391,326029.1626607797,0.27929141937661883,1,1,0.4514235001931236,0,Medium
9746,24,1662470,14,363,809446.8175567993,0.48689408985232774,4,2,0.5645986326890803,1,Medium
9747,29,1917243,6,518,876155.1889688633,0.45698703240479344,4,3,0.48740898518225745,1,Medium
9748,59,352682,7,546,94044.4855948422,0.2666551896463165,2,3,0.4637497319552373,0,Medium
9749,62,2370949,27,772,429235.95342262404,0.18103972435620674,5,5,0.31600634850760495,0,Medium
9750,48,2457536,20,356,609181.7023654525,0.24788312454647768,7,5,0.6204007260348366,1,High
9751,43,1922370,1,344,323220.48602344637,0.16813645969477592,1,5,0.5930182062246695,1,Medium
9752,60,1587749,17,385,465114.5780242259,0.2929396132664709,5,0,0.46797118054651204,0,Medium
9753,64,1591820,26,337,1270444.6864794774,0.798108257516225,2,2,0.6146785292329228,1,High
9754,42,823743,20,481,314228.78219271253,0.3814645856689678,3,4,0.545780426571023,1,Medium
9755,44,2241657,22,463,1579744.7217584057,0.7047218739345072,1,5,0.5661843624322994,1,Medium
9756,46,1360531,6,425,659074.3922550309,0.48442438449034303,5,0,0.4986324680668998,0,Medium
9757,50,700414,28,506,396860.28464992007,0.5666081555336131,4,3,0.5548052950207397,1,Medium
9758,53,1808948,19,566,378872.54302903044,0.20944357882538936,4,3,0.4024009256352078,0,Medium
9759,36,1655308,26,653,483952.64555337484,0.29236410719538286,3,3,0.3541849843635595,0,Medium
9760,42,704982,15,710,322395.59767764463,0.45731039612024793,5,3,0.4200322797435301,0,Medium
9761,63,1445202,29,421,1035921.3774020489,0.7168004039587884,5,4,0.6533139055536624,1,High
9762,38,1156306,18,807,150344.78525538015,0.13002162511945814,0,1,0.14237887928226484,0,Low
9763,27,677261,8,768,308048.0831148078,0.4548439716960046,7,1,0.35717128363213024,0,Medium
9764,46,2019080,11,432,274006.4166220645,0.13570854875590094,2,2,0.4092832716559421,0,Medium
9765,28,1372995,13,678,576350.175456038,0.41977587351449785,4,5,0.4527756344431593,0,Medium
9766,26,1037699,29,617,560573.0020499226,0.5402077115328459,5,3,0.4795682143412013,0,Medium
9767,50,791986,6,424,492065.83904057764,0.6213062339998152,6,2,0.623672715890872,1,High
9768,59,348555,1,750,68655.71616553243,0.19697240368243873,1,4,0.37337435865856566,0,Medium
9769,43,436248,16,507,94492.49398161232,0.21660269842294366,5,2,0.4814542713270639,1,Medium
9770,52,2388201,10,599,1024646.7612344794,0.42904544518425347,1,1,0.3033849451407468,0,Medium
9771,42,1470658,17,788,1174505.0108530123,0.7986255205853519,7,1,0.37590888512717135,0,Medium
9772,62,770974,28,441,269249.39715154626,0.34923278495973437,6,5,0.6384428858410288,1,High
9773,63,849667,11,773,339245.8626376134,0.39926919915403725,1,1,0.24748620744985506,0,Low
9774,29,580512,2,603,233779.56649533266,0.4027127199701861,3,2,0.4506943583663316,0,Medium
9775,51,1977166,20,329,309407.8441115261,0.15649057494996682,6,3,0.5642331200116384,1,Medium
9776,27,1180219,13,676,757606.7725994091,0.6419205017029967,0,0,0.2990454702107292,0,Low
9777,29,856265,14,640,237331.88376890463,0.2771710670982752,7,1,0.3914866437226854,0,Medium
9778,33,1610032,18,508,954051.7352491249,0.592566939818044,2,2,0.4655830580661378,1,Medium
9779,23,2403866,9,542,1039823.2846738973,0.4325629151849135,1,0,0.31064365732269705,0,Medium
9780,55,406680,8,457,214827.00989604538,0.5282458195535689,1,1,0.49486969839844824,1,Medium
9781,53,876587,9,445,120776.28444416751,0.1377801455464974,7,1,0.49021982183657214,1,Medium
9782,41,2228060,19,639,1610833.8599748223,0.7229759790915964,4,4,0.4718883802339037,0,Medium
9783,51,2324719,22,391,629300.8256040387,0.27069973859379937,7,1,0.4875899228966254,0,Medium
9784,54,1201174,3,628,683548.2098901513,0.5690667712505859,0,0,0.3320391215228445,0,Medium
9785,52,1417022,18,471,933269.6467527515,0.6586133784463132,4,0,0.47862962890867483,1,Medium
9786,55,1563438,9,330,747365.7364502649,0.47802710209823795,7,3,0.6639769913287384,1,High
9787,35,361516,16,571,121517.75242804314,0.33613381545503696,3,0,0.3790510734347813,0,Medium
9788,52,1998087,29,394,1567563.91386474,0.7845323621367538,3,2,0.5733552867996451,1,Medium
9789,26,1432097,11,376,422336.5746390764,0.29490779928948696,2,2,0.5002388053990229,0,Medium
9790,41,715367,24,450,546585.9110846039,0.7640636359862893,6,5,0.7184577874569982,1,High
9791,53,1944230,28,441,407037.95320370625,0.20935689357931225,3,5,0.5206803247078016,1,Medium
9792,52,618339,26,530,230303.7565083761,0.37245549206564055,6,5,0.5928118914674811,1,Medium
9793,39,1170442,0,427,230514.9339503757,0.19694690890311156,2,1,0.520324948533869,1,Medium
9794,53,1846466,10,796,187542.47014814665,0.10156833115158721,4,3,0.23705242882772,0,Low
9795,48,485406,12,579,136972.3399417839,0.2821809782775324,1,1,0.36145252308807396,0,Medium
9796,51,892633,0,840,143756.11726244254,0.16104728064326834,1,3,0.30715348677800436,0,Medium
9797,41,2305841,0,829,1822633.2631157185,0.7904418661632431,6,4,0.48493265531057067,1,Medium
9798,54,1506578,29,430,953900.8927172335,0.6331573225662618,0,3,0.526974405119313,1,Medium
9799,35,1352567,20,760,138764.38967280937,0.10259335742540618,3,4,0.2913077663768561,0,Low
9800,34,2420671,15,568,621029.4614920566,0.2565526093765145,0,5,0.39018822732984826,0,Medium
9801,39,1113089,6,559,633444.4451243759,0.5690869688986019,0,4,0.48876136624725286,0,Medium
9802,63,473697,22,350,179524.7582448633,0.3789864792153282,1,1,0.5236647743975547,0,Medium
9803,35,2217057,9,432,1512675.3641066018,0.6822897941309591,3,2,0.5266328216833346,1,Medium
9804,26,2436718,15,304,1104814.1423135092,0.4534025448630122,1,3,0.551202048712862,1,Medium
9805,29,2316639,0,801,1291655.9599502606,0.5575559938127005,6,1,0.36574174265864395,0,Medium
9806,57,1741514,21,483,901975.6905040481,0.5179261783161365,5,4,0.5634441561827077,0,Medium
9807,40,1222640,8,708,668439.5772609363,0.5467182304365441,0,4,0.3819127935620563,0,Medium
9808,54,1013297,5,390,264540.6348005641,0.2610691976790261,7,0,0.5210758989297445,0,Medium
9809,58,841709,14,735,304111.6564093631,0.3613026074443342,3,0,0.26129778919449453,0,Low
9810,46,556080,3,488,75315.74045302047,0.13544047700514397,7,3,0.5502085317646652,0,Medium
9811,38,378027,14,779,193302.42811662765,0.5113455602817462,5,2,0.37042508833340554,0,Medium
9812,48,831834,9,682,350602.1624796386,0.421480923453043,5,0,0.339360487028271,0,Medium
9813,29,2050559,24,621,1296981.24207148,0.6325013043133506,5,5,0.5156337450185143,1,Medium
9814,52,1102838,15,742,269608.2971628818,0.2444677252351495,6,5,0.4154715834885883,1,Medium
9815,26,1344583,12,789,545589.4018211553,0.40576848124746134,1,4,0.3081665800456961,0,Medium
9816,34,2374054,18,432,537774.992832134,0.22652180314017037,2,1,0.3801767870941995,0,Medium
9817,48,1693834,28,725,897368.6209136288,0.5297854576739095,5,2,0.35262603337087683,0,Medium
9818,44,669215,25,549,464181.697677918,0.6936211795580165,2,3,0.5259186728746401,1,Medium
9819,33,596518,19,360,379272.27297480416,0.6358102739142896,4,1,0.6072623737438969,1,High
9820,63,1279217,3,721,973405.568568476,0.7609385808416211,4,3,0.45525280240209054,1,Medium
9821,32,2045347,19,775,1595796.1889301452,0.7802080473045138,3,1,0.29981214504531833,0,Low
9822,39,1675088,21,522,1072766.0670261271,0.6404237073073935,4,1,0.4614968058770631,0,Medium
9823,41,2143324,28,737,644635.2562990902,0.30076425976618104,7,2,0.3097772587243961,0,Medium
9824,47,1227562,15,683,311166.0543160334,0.2534829640507228,6,3,0.38983112579715756,0,Medium
9825,39,928842,10,618,383875.838243957,0.41328432418426064,3,0,0.34508760042126774,0,Medium
9826,44,531059,14,524,422573.5166709018,0.7957185862039845,0,1,0.48202256936200905,1,Medium
9827,46,1242509,10,722,483171.5109142521,0.3888676145720088,2,5,0.39719004603128494,0,Medium
9828,48,1171103,22,490,280301.02897849097,0.23934788740058813,3,1,0.40732133551512606,0,Medium
9829,38,782640,29,378,595620.3569077931,0.7610400144482687,6,5,0.7603136583009091,1,High
9830,64,864719,24,664,320069.3253681986,0.3701425843172159,6,0,0.3475176789413652,0,Medium
9831,56,626603,29,321,365703.8208034467,0.5836292210593417,0,2,0.5916314211815652,0,Medium
9832,62,2377467,10,847,1549412.0883255203,0.6517070850302108,2,2,0.23481416557747073,0,Low
9833,49,1597058,2,629,1102304.0150419767,0.6902091314416738,1,2,0.422414917543746,0,Medium
9834,37,1993191,23,455,1345197.1732627633,0.6748962709859533,0,4,0.5307819172274937,0,Medium
9835,24,1034042,23,355,708704.2650971579,0.6853728040999861,7,4,0.7348795474866638,1,High
9836,64,764193,16,547,433570.5530467165,0.5673573993045167,1,2,0.45589000890597586,0,Medium
9837,49,539198,4,560,206341.23342270032,0.382681748490722,4,2,0.47665674138645614,0,Medium
9838,24,340149,12,734,192898.7692860721,0.567100797844686,6,0,0.36703897479371245,0,Medium
9839,30,1509212,9,826,1034887.8484426609,0.6857140338419393,3,4,0.36490419689825804,0,Medium
9840,45,1044984,4,777,360989.4356771602,0.3454497252370948,2,5,0.372316559073393,0,Medium
9841,51,1605704,11,837,493843.24623072305,0.3075555932044281,6,3,0.28960330496123193,0,Low
9842,23,1474848,7,834,502325.9312131814,0.3405950519736145,7,2,0.29180690857654107,0,Low
9843,22,959893,23,680,466410.45100537303,0.48589837722055795,7,2,0.4311324402925964,0,Medium
9844,45,1038322,11,402,141949.74028919518,0.13671071236976118,4,2,0.49637636204105184,0,Medium
9845,26,642240,15,328,414424.3531637627,0.645279573311788,0,1,0.5717981328441758,1,Medium
9846,46,1776201,1,782,350260.391215845,0.19719637091514136,6,4,0.36737824717004125,0,Medium
9847,28,2407785,2,356,464671.3476574309,0.19298705974886915,4,3,0.5371258387896007,1,Medium
9848,55,2367681,17,361,564363.7521108615,0.23836139754927352,1,1,0.41398812753294273,0,Medium
9849,47,1797999,16,347,905920.365807182,0.5038492044807489,7,1,0.5848231429282352,0,Medium
9850,45,1313165,1,666,393815.3773488213,0.2998978630627692,6,3,0.45025816741774866,0,Medium
9851,38,1090428,25,846,390006.0008793037,0.35766323029058655,1,3,0.23859284873543998,0,Low
9852,21,1297935,21,844,976247.4922001775,0.7521543776846895,5,3,0.3683056833291457,0,Medium
9853,59,731083,11,626,506670.87794088,0.6930415259838897,3,3,0.49310091593270866,0,Medium
9854,23,1827329,16,565,1272795.6322674803,0.6965333731733477,4,5,0.5606023610823395,0,Medium
9855,24,881539,5,475,444603.5628758506,0.5043492833281915,5,3,0.58233989839724,0,Medium
9856,61,448936,16,343,317185.09240999946,0.7065263031033364,2,5,0.7304379657696359,1,High
9857,57,1637041,1,518,1055885.0240969276,0.6449960777383875,1,2,0.49907601710611904,0,Medium
9858,35,1503730,7,425,1153760.5443490164,0.7672657620377438,7,5,0.7262584978620941,1,High
9859,28,1388707,13,678,201442.89824293848,0.14505788351534088,0,5,0.3400606993004708,0,Medium
9860,58,502565,5,618,60362.576347352144,0.12010899355775301,4,3,0.41536508615743806,0,Medium
9861,39,435282,8,604,96859.36786072375,0.22252095850672382,2,3,0.413320905929339,0,Medium
9862,46,1282090,0,499,962028.2502675494,0.750359374355583,2,4,0.6707233398061815,1,High
9863,59,859139,4,384,450099.11969509744,0.5238955741679722,6,2,0.6326732950933347,1,High
9864,30,1113297,6,340,443402.5513288223,0.3982787623866967,2,1,0.5325264698799367,1,Medium
9865,58,1170038,8,662,536927.7974632035,0.4588977430333062,2,2,0.36429693192556456,0,Medium
9866,34,1660059,13,568,1130040.6941900463,0.680723211759369,5,0,0.4277682563778478,0,Medium
9867,61,1187518,26,661,891086.190797959,0.7503769970627469,1,3,0.4308368246746946,0,Medium
9868,39,1524117,8,666,930914.1787774088,0.6107891840176369,3,1,0.36225231986269046,0,Medium
9869,50,491933,3,480,310849.25680024014,0.6318934830561075,4,0,0.5242987792086241,0,Medium
9870,25,1676353,28,530,543581.9868277276,0.3242646309146866,1,5,0.46916915996708414,0,Medium
9871,51,1909096,19,369,815040.1162104893,0.4269246366921775,6,1,0.5358262821436304,0,Medium
9872,27,367323,14,788,264342.94472748635,0.7196471354298162,3,2,0.3782148620643182,0,Medium
9873,39,2241075,3,533,1457043.6000116311,0.6501538770508043,2,5,0.5456864767088623,1,Medium
9874,51,1316491,2,728,762234.6540012687,0.5789896429229434,0,0,0.27410798555428567,0,Low
9875,59,2151100,23,593,313356.7280752551,0.1456727851216843,2,5,0.3893741068078867,0,Medium
9876,44,2101708,20,647,268293.6474288928,0.1276550536177684,3,5,0.3682635565244195,0,Medium
9877,54,2313481,22,398,442540.36736041587,0.19128766017979654,7,5,0.5877024817592793,1,Medium
9878,43,479598,25,660,243143.60587515775,0.5069737694384834,3,3,0.4398232215000843,0,Medium
